lease_id,unit_id,property_id,tenant_id,start_date,end_date,monthly_rent,status,deposit_paid,furnished,payment_method
L478F9989,U00248,P0089,T02747,2024-11-03,2026-04-27,1175.83,Expired,1832.13,Yes,Credit Card
L70DD0D8F,U00249,P0037,T00044,2023-05-22,2024-05-16,2490.83,Terminated,1966.69,No,Bank Transfer
L5A5D380F,U00250,P0030,T00469,2023-01-27,2024-01-22,1884.8,Active,3481.55,Yes,Cash
L4FD62B97,U00251,P0087,T01401,2024-05-31,2024-11-27,3176.85,Active,2370.22,Yes,Bank Transfer
LBB5DDC7C,U00252,P0026,T00372,2022-05-28,2024-05-17,2337.32,Terminated,2361.98,No,Credit Card
LC74D2CC7,U00253,P0016,T00565,2024-03-24,2024-09-20,1343.54,Expired,1685.41,Yes,Credit Card
L63B71DB9,U00254,P0028,T01321,2022-08-08,2023-02-04,906.54,Active,1926.64,Yes,Credit Card
LF3C01224,U00255,P0077,T02120,2024-07-14,2025-07-09,2266.17,Expired,1183.25,No,Credit Card
L7FD97960,U00256,P0092,T01039,2022-12-28,2023-06-26,3402.88,Expired,3228.36,No,Cash
L651BD70C,U00257,P0038,T02322,2025-03-22,2026-03-17,2749.79,Terminated,2100.16,No,Credit Card
L9EF49AC1,U00258,P0036,T02312,2024-06-07,2025-11-29,3148.92,Terminated,891.96,No,Credit Card
L49D14334,U00259,P0050,T00745,2023-06-07,2024-11-28,2934.38,Active,874.46,Yes,Bank Transfer
LF19B6FE4,U00260,P0058,T02979,2024-01-04,2024-12-29,2944.37,Active,1327.3,No,Cash
L8943C883,U00261,P0022,T02536,2023-08-16,2024-02-12,3168.14,Terminated,3332.13,Yes,Cash
L96BC90AD,U00262,P0024,T00797,2022-10-05,2024-03-28,1201.75,Active,1888.03,No,Cash
L22104115,U00263,P0051,T02102,2023-06-17,2024-12-08,3448.67,Active,1950.22,No,Bank Transfer
L0AA867A0,U00264,P0062,T00625,2025-01-11,2026-01-06,3131.58,Terminated,2266.19,Yes,Bank Transfer
L4392E333,U00265,P0064,T01292,2024-10-18,2026-10-08,1813.39,Expired,1357.35,Yes,Bank Transfer
LE90D0373,U00266,P0031,T01240,2022-07-11,2024-01-02,1348.7,Expired,2785.39,Yes,Credit Card
LCBCD7844,U00267,P0035,T01390,2024-10-29,2025-10-24,1843.66,Terminated,2033.83,Yes,Cash
LE2716609,U00268,P0049,T00147,2022-11-23,2023-05-22,2129.28,Terminated,2231.84,No,Bank Transfer
LA8B4ED2B,U00269,P0039,T01233,2022-08-30,2024-02-21,3137.06,Terminated,3442.22,No,Credit Card
L13F21BAB,U00270,P0057,T01491,2024-04-18,2026-04-08,1900.48,Expired,2982.56,No,Credit Card
LF0C06206,U00271,P0008,T01856,2023-09-09,2025-08-29,2864.23,Terminated,2220.59,Yes,Cash
LF3FF2F47,U00272,P0035,T00082,2022-08-13,2024-02-04,3381.33,Active,1101.42,Yes,Credit Card
L1F984ED0,U00273,P0055,T01739,2024-12-03,2025-06-01,1095.01,Active,3061.89,No,Bank Transfer
L0E334DD9,U00274,P0055,T02542,2024-02-10,2025-02-04,1985.7,Expired,3040.91,Yes,Credit Card
LD5B7C462,U00275,P0059,T01139,2023-11-06,2025-04-29,3211.34,Expired,687.37,No,Bank Transfer
L8A0D5EED,U00276,P0016,T00734,2024-10-30,2025-10-25,3185.35,Active,1844.96,Yes,Credit Card
L8C3898C5,U00277,P0089,T00031,2025-05-03,2027-04-23,2178.17,Terminated,2379.78,Yes,Cash
LEADBC5DE,U00278,P0023,T00491,2022-07-25,2024-07-14,3301.23,Expired,557.35,Yes,Cash
L6681B83C,U00279,P0059,T00861,2023-09-10,2024-09-04,2087.48,Expired,2563.17,No,Credit Card
L1E12EE6C,U00280,P0069,T02461,2024-09-11,2026-03-05,2751.31,Active,2577.6,No,Credit Card
L76EB5A87,U00281,P0059,T01079,2024-07-26,2025-01-22,1162.97,Active,1398.19,No,Bank Transfer
LA4F31C60,U00282,P0027,T00723,2022-05-16,2024-05-05,1768.53,Expired,2913.31,No,Bank Transfer
L5253251C,U00283,P0081,T02113,2023-03-02,2025-02-19,1552.65,Active,1132.11,No,Bank Transfer
L710C0C80,U00284,P0013,T00771,2024-09-19,2026-03-13,3385.11,Terminated,526.59,No,Bank Transfer
L6EE81F69,U00285,P0032,T00107,2022-09-10,2023-03-09,3494.12,Expired,2530.46,No,Cash
LCB8A9EFC,U00286,P0055,T01038,2025-03-15,2027-03-05,3036.87,Expired,1383.86,Yes,Bank Transfer
LFF227FE5,U00287,P0030,T02599,2023-01-20,2023-07-19,838.65,Terminated,2713.61,Yes,Bank Transfer
LEA8BD8CD,U00288,P0092,T00111,2024-12-06,2025-06-04,3052.19,Expired,2721.43,No,Bank Transfer
L9CBAC260,U00289,P0099,T02446,2022-06-12,2022-12-09,1185.7,Expired,2760.28,No,Cash
L4493A551,U00290,P0070,T01046,2022-12-16,2023-12-11,2876.09,Terminated,2475.62,Yes,Credit Card
LD9E78F46,U00291,P0038,T00506,2023-11-23,2025-11-12,2868.51,Expired,3037.76,No,Cash
L00A636DC,U00292,P0001,T02813,2023-11-29,2025-05-22,2456.73,Active,765.81,No,Cash
L6748EF64,U00293,P0075,T00245,2023-12-20,2025-12-09,2116.6,Active,732.95,Yes,Credit Card
L32E4F4C5,U00294,P0095,T02157,2023-08-05,2025-01-26,1900.37,Active,1721.32,Yes,Cash
L5B692DB1,U00295,P0032,T02284,2024-07-18,2025-07-13,978.23,Expired,1546.46,Yes,Bank Transfer
L0C8CA61A,U00296,P0011,T01116,2023-08-13,2025-08-02,1099.69,Active,2924.71,No,Cash
L34F8DBFA,U00297,P0081,T00988,2024-02-01,2025-01-26,3358.76,Expired,716.95,No,Bank Transfer
L138A38F2,U00298,P0040,T00991,2025-03-06,2026-03-01,3378.81,Terminated,2067.73,Yes,Cash
L16A3F2B5,U00299,P0014,T02648,2024-04-04,2024-10-01,1608.83,Terminated,730.59,Yes,Bank Transfer
L5996BA79,U00300,P0040,T02899,2023-01-05,2023-07-04,2151.69,Active,2883.55,Yes,Cash
LE20E6920,U00301,P0006,T02780,2024-08-08,2025-02-04,2709.13,Active,650.68,Yes,Credit Card
L227C80A6,U00302,P0080,T00012,2024-11-05,2025-10-31,996.83,Active,1708.62,Yes,Cash
L2001BBE7,U00303,P0045,T02943,2022-07-21,2024-01-12,1597.28,Active,1197.15,No,Cash
LD6DD0671,U00304,P0016,T02183,2022-11-13,2023-11-08,1558.71,Active,2910.45,Yes,Cash
L84FB6D92,U00305,P0060,T02919,2023-02-23,2024-08-16,3308.92,Expired,1715.31,No,Bank Transfer
L1BBF97DE,U00306,P0035,T00455,2024-06-25,2024-12-22,3246.5,Terminated,1464.49,No,Bank Transfer
L71F340EB,U00307,P0094,T00208,2024-06-01,2025-05-27,2086.38,Expired,1178.09,No,Bank Transfer
L8A2C15BA,U00308,P0023,T02683,2023-01-22,2025-01-11,2529.29,Expired,3436.94,Yes,Credit Card
L78AC986F,U00309,P0039,T01710,2022-07-27,2023-07-22,2429.43,Active,1573.44,No,Bank Transfer
L05CD17F4,U00310,P0039,T00340,2023-05-31,2024-11-21,2549.11,Terminated,868.76,No,Credit Card
L583F21FF,U00311,P0066,T02706,2023-02-11,2024-08-04,3199.38,Active,2009.25,No,Cash
L63BA4188,U00312,P0056,T02383,2024-09-21,2026-03-15,2013.24,Active,2257.59,No,Cash
L38B807CA,U00313,P0090,T01173,2023-12-31,2025-12-20,2486.92,Terminated,715.33,No,Bank Transfer
L731A19FE,U00314,P0066,T02904,2024-05-04,2024-10-31,2643.07,Expired,1225.8,Yes,Bank Transfer
L703820B3,U00315,P0078,T02978,2023-04-02,2025-03-22,2727.67,Expired,2967.6,No,Cash
L8EE4F017,U00316,P0040,T01158,2022-11-29,2023-11-24,2970.69,Active,2157.5,No,Credit Card
LBF541A9B,U00317,P0039,T01669,2023-04-06,2024-03-31,2204.46,Active,928.63,Yes,Bank Transfer
LE3757330,U00318,P0023,T00298,2024-10-01,2026-03-25,2893.43,Terminated,1314.23,No,Bank Transfer
LCEB57BEE,U00319,P0069,T01874,2023-08-27,2025-08-16,2141.08,Expired,1352.82,Yes,Credit Card
LD665D17E,U00320,P0055,T00307,2024-04-03,2024-09-30,1161.34,Active,2388.67,No,Bank Transfer
LCE13C6C9,U00321,P0016,T01968,2024-04-28,2025-10-20,946.7,Expired,2745.94,No,Cash
LDFCE8EBA,U00322,P0018,T02401,2024-04-10,2026-03-31,1657.48,Expired,500.4,Yes,Credit Card
LF2C9FB6C,U00323,P0054,T01765,2024-01-14,2025-07-07,2180.05,Active,640.56,Yes,Bank Transfer
L5CF8C8E6,U00324,P0043,T01696,2025-01-09,2026-12-30,1545.66,Active,2620.93,No,Bank Transfer
L37676FBF,U00325,P0062,T00001,2024-09-12,2025-03-11,969.26,Expired,3018.02,Yes,Credit Card
LD2069830,U00326,P0025,T01838,2023-06-04,2024-11-25,810.31,Terminated,1240.47,No,Bank Transfer
L3D005A06,U00327,P0053,T02323,2022-12-11,2023-06-09,2800.44,Terminated,1448.81,No,Cash
L8AADEF16,U00328,P0066,T02455,2025-03-08,2026-03-03,1075.11,Active,1580.7,No,Credit Card
LE87E1C52,U00329,P0055,T02890,2024-02-09,2025-02-03,1530.06,Active,3028.14,No,Bank Transfer
LC8321278,U00330,P0055,T02050,2025-03-09,2027-02-27,1646.04,Expired,2866.8,No,Cash
L5453ACCE,U00331,P0033,T02361,2023-05-15,2023-11-11,3208.05,Terminated,1801.45,Yes,Cash
LDD23F8BC,U00332,P0024,T00412,2024-12-25,2026-06-18,3256.85,Expired,1631.95,No,Bank Transfer
L0EF0768E,U00333,P0067,T01011,2022-08-10,2024-07-30,3403.01,Terminated,767.87,No,Bank Transfer
L63E5A73B,U00334,P0022,T02710,2025-04-04,2025-10-01,2654.95,Terminated,1981.44,No,Credit Card
L2AF3D482,U00335,P0047,T02499,2023-06-27,2024-06-21,1846.65,Expired,2398.14,Yes,Cash
L8CDA5E8A,U00336,P0049,T01309,2022-05-23,2023-11-14,2700.41,Terminated,513.09,Yes,Bank Transfer
L46EEC783,U00337,P0038,T01204,2024-10-22,2026-10-12,1250.77,Expired,2639.14,No,Credit Card
LC07537FF,U00338,P0008,T00323,2024-10-27,2026-04-20,2599.24,Terminated,3398.14,Yes,Credit Card
LF5FC2D68,U00339,P0032,T01641,2023-08-28,2024-08-22,2854.8,Expired,3352.32,No,Bank Transfer
LBF09C50D,U00340,P0083,T02678,2024-02-15,2025-08-08,2696.86,Active,1394.16,Yes,Credit Card
LA041D1BA,U00341,P0006,T02083,2023-07-30,2025-07-19,1084.49,Active,2845.47,No,Bank Transfer
LC435DD9B,U00342,P0026,T00553,2022-05-23,2022-11-19,2539.2,Active,644.56,Yes,Bank Transfer
LD5B2527D,U00343,P0098,T01785,2025-04-30,2025-10-27,1772.14,Active,3370.4,No,Bank Transfer
L27C28C4D,U00344,P0008,T00622,2025-02-23,2026-08-17,2151.08,Expired,1798.19,No,Credit Card
L14C864EF,U00345,P0064,T02690,2023-02-09,2023-08-08,2035.79,Expired,1126.65,No,Cash
L03CC34AE,U00346,P0084,T01998,2023-01-26,2025-01-15,1795.51,Terminated,1609.44,Yes,Cash
L5BF4E5E8,U00347,P0063,T02162,2023-10-16,2024-04-13,941.36,Terminated,2802.7,Yes,Cash
L2BD517E4,U00348,P0048,T00859,2023-08-25,2024-02-21,1924.56,Terminated,2966.54,No,Bank Transfer
L42B0AB5A,U00349,P0049,T00235,2024-07-01,2025-12-23,3095.94,Active,1135.98,Yes,Credit Card
L26AC1A5F,U00350,P0017,T01542,2024-10-11,2026-10-01,2574.85,Terminated,1916.85,No,Bank Transfer
LD9E0E995,U00351,P0019,T01393,2024-02-24,2024-08-22,3176.42,Active,1147.22,No,Cash
LCD59F5DE,U00352,P0071,T00064,2022-10-03,2023-04-01,2630.1,Terminated,2323.26,No,Bank Transfer
L94363E63,U00353,P0060,T02629,2024-09-21,2026-09-11,1597.31,Active,909.8,Yes,Bank Transfer
LB8A934D3,U00354,P0099,T02311,2023-07-06,2024-06-30,2559.43,Active,2715.79,No,Credit Card
L13E4A6F9,U00355,P0003,T00607,2023-09-08,2025-08-28,1652.19,Expired,2434.5,Yes,Bank Transfer
L1DB48268,U00356,P0058,T00496,2024-08-25,2026-08-15,1866.85,Expired,2639.62,Yes,Cash
LCBA0C6FF,U00357,P0078,T01358,2023-12-11,2025-06-03,1337.88,Terminated,3170.65,No,Cash
L85905955,U00358,P0007,T01293,2022-09-26,2024-03-19,1576.01,Terminated,1603.36,Yes,Cash
LAA2D75AD,U00359,P0020,T00554,2025-03-27,2027-03-17,956.85,Terminated,834.54,Yes,Cash
LFD429399,U00360,P0094,T02614,2023-05-29,2024-05-23,2192.83,Active,1302.78,Yes,Credit Card
L545BA0C4,U00361,P0014,T02042,2023-09-15,2025-09-04,3055.8,Expired,544.08,Yes,Cash
LB3079FBF,U00362,P0012,T02072,2024-08-02,2026-07-23,1823.55,Expired,1512.04,No,Credit Card
LAABD5713,U00363,P0068,T01955,2023-10-04,2025-03-27,852.18,Active,873.11,Yes,Bank Transfer
LA161BA55,U00364,P0021,T02256,2022-05-30,2023-05-25,1916.84,Terminated,1978.59,Yes,Credit Card
L281E0E7D,U00365,P0022,T01101,2023-06-18,2024-12-09,1891.58,Active,2092.81,Yes,Credit Card
L7D05A0E5,U00366,P0013,T01986,2025-04-29,2025-10-26,2406.86,Expired,529.77,No,Bank Transfer
L1495A1E3,U00367,P0050,T01749,2023-05-18,2024-05-12,2053.06,Terminated,3390.5,No,Cash
LE38AAB68,U00368,P0033,T02171,2022-11-18,2024-11-07,2201.39,Active,2532.63,Yes,Bank Transfer
L731212E5,U00369,P0079,T02659,2023-04-29,2023-10-26,1642.03,Expired,2821.97,No,Cash
LCDA33998,U00370,P0094,T01336,2024-11-22,2026-11-12,2886.89,Expired,2063.89,Yes,Credit Card
L3A457CA0,U00371,P0050,T02445,2023-10-10,2024-04-07,3435.24,Active,876.65,Yes,Cash
L91DCF3C0,U00372,P0059,T00125,2023-09-17,2024-03-15,845.76,Expired,2810.47,Yes,Bank Transfer
L794F0AE0,U00373,P0003,T00553,2025-04-16,2025-10-13,2979.32,Active,860.62,Yes,Cash
L7F70DA98,U00374,P0090,T02213,2024-12-03,2026-05-27,1517.07,Active,552.66,No,Cash
L65E916F4,U00375,P0096,T02846,2024-05-01,2025-04-26,1591.93,Active,2819.43,Yes,Bank Transfer
L76CB1E38,U00376,P0022,T01294,2025-01-19,2027-01-09,2198.49,Expired,1544.29,No,Cash
L633D249E,U00377,P0058,T02267,2022-12-16,2024-06-08,1803.7,Active,504.06,Yes,Bank Transfer
LC9562E52,U00378,P0007,T02555,2024-12-14,2026-06-07,1609.46,Terminated,2439.38,No,Credit Card
L05692A93,U00379,P0029,T00497,2022-12-15,2023-12-10,3430.32,Active,3041.18,No,Credit Card
L57EB003C,U00380,P0066,T01266,2022-08-08,2023-02-04,863.71,Terminated,3195.68,No,Bank Transfer
L52948E44,U00381,P0083,T02423,2024-03-23,2024-09-19,2914.64,Active,2841.13,Yes,Credit Card
L37FAA49C,U00382,P0003,T02031,2024-12-17,2025-12-12,2036.59,Expired,1694.02,No,Bank Transfer
LF7AC02A9,U00383,P0085,T01744,2024-08-19,2025-02-15,1617.87,Terminated,697.08,Yes,Bank Transfer
LC726E6D9,U00384,P0051,T00521,2023-04-10,2024-04-04,1416.24,Terminated,1239.81,Yes,Credit Card
L31FDA13E,U00385,P0061,T00860,2022-10-01,2024-03-24,2107.01,Expired,2742.33,Yes,Credit Card
LB040A127,U00386,P0030,T01440,2022-10-03,2024-03-26,2079.29,Terminated,673.53,Yes,Credit Card
L7BCB52FF,U00387,P0099,T02408,2025-01-26,2025-07-25,3386.03,Active,3328.17,Yes,Credit Card
L8F3FFECB,U00388,P0061,T00145,2022-09-11,2024-08-31,2920.01,Active,3473.98,Yes,Cash
L7EF2F662,U00389,P0001,T02889,2023-02-03,2025-01-23,2270.1,Terminated,3388.31,No,Credit Card
L1F2B13BE,U00390,P0056,T00732,2022-06-25,2022-12-22,1004.13,Active,1597.04,No,Credit Card
LD8208CA5,U00391,P0027,T00776,2023-11-04,2024-05-02,1408.53,Active,1087.5,Yes,Cash
L2181B740,U00392,P0083,T02508,2022-09-04,2023-08-30,1180.17,Terminated,2367.24,Yes,Bank Transfer
L4B165739,U00393,P0016,T02919,2023-12-07,2024-12-01,2909.57,Expired,2234.9,No,Credit Card
L597AEDC3,U00394,P0074,T01009,2022-08-20,2023-02-16,1196.8,Terminated,2933.37,Yes,Credit Card
LE30A0B66,U00395,P0082,T01919,2025-02-01,2027-01-22,2517.08,Expired,1664.5,No,Cash
LB6BCB71D,U00396,P0053,T02290,2022-10-19,2024-04-11,2620.15,Terminated,1279.71,Yes,Credit Card
L5B4AFBBC,U00397,P0009,T00946,2023-01-31,2024-07-24,1732.02,Expired,3252.46,No,Cash
L273DFFDD,U00398,P0005,T00964,2022-09-15,2023-09-10,1584.36,Active,1909.96,No,Bank Transfer
L25BE688A,U00399,P0033,T01120,2025-04-28,2026-04-23,3203.38,Active,2623.16,Yes,Bank Transfer
L48033A37,U00400,P0078,T02537,2023-11-14,2024-05-12,967.95,Terminated,941.91,Yes,Bank Transfer
L684F2AB1,U00401,P0058,T02248,2024-10-04,2025-04-02,821.17,Terminated,2392.77,Yes,Credit Card
L4B35F468,U00402,P0004,T00415,2024-12-18,2025-12-13,2008.72,Expired,902.82,No,Bank Transfer
LD093F93A,U00403,P0087,T02121,2023-04-16,2024-10-07,3386.42,Active,2088.98,Yes,Bank Transfer
LEEE5C4DA,U00404,P0037,T01170,2024-10-28,2025-10-23,1453.11,Active,2001.81,Yes,Cash
L1FD2A3E6,U00405,P0064,T02336,2023-07-14,2025-01-04,2634.97,Active,728.72,No,Bank Transfer
LDB06CBAB,U00406,P0015,T02038,2025-04-07,2026-09-29,1541.7,Expired,2920.9,Yes,Credit Card
LEF30163F,U00407,P0080,T02523,2023-05-24,2024-05-18,2041.1,Terminated,2139.73,No,Cash
L6C4A7763,U00408,P0087,T01088,2023-12-08,2024-06-05,1968.6,Expired,631.7,No,Credit Card
L7FE8AD42,U00409,P0082,T01973,2023-06-30,2023-12-27,1247.52,Active,1836.62,Yes,Credit Card
LA96B7BAB,U00410,P0037,T01319,2022-05-25,2023-05-20,1364.8,Expired,649.94,No,Cash
LE22F58C7,U00411,P0081,T02657,2025-01-12,2027-01-02,3077.85,Terminated,3443.58,Yes,Cash
L8D36DAF8,U00412,P0044,T00455,2024-09-10,2026-03-04,2941.49,Expired,3061.35,No,Credit Card
LCAC7C05E,U00413,P0020,T02948,2024-09-26,2026-09-16,1453.34,Active,3381.88,Yes,Bank Transfer
LC510D36F,U00414,P0026,T00043,2023-11-29,2025-11-18,1331.7,Expired,3354.29,No,Cash
LC7070377,U00415,P0087,T01944,2023-04-01,2023-09-28,3486.01,Terminated,2635.17,No,Bank Transfer
L619773DF,U00416,P0067,T02163,2022-12-11,2023-06-09,3449.09,Expired,2208.62,No,Credit Card
LEE510B87,U00417,P0078,T01717,2024-03-02,2026-02-20,1500.76,Terminated,1810.99,Yes,Cash
LEFFC42BD,U00418,P0008,T02832,2025-04-02,2026-03-28,2402.61,Expired,719.24,No,Cash
L29666B2B,U00419,P0026,T00572,2022-08-07,2024-07-27,2480.33,Expired,3443.53,Yes,Bank Transfer
L2AE6B727,U00420,P0094,T00869,2024-02-29,2025-08-22,1313.29,Active,2877.79,No,Cash
LB90D4DB1,U00421,P0032,T00039,2025-02-02,2026-07-27,3251.33,Active,3331.1,Yes,Cash
L300F010B,U00422,P0074,T00929,2023-02-10,2024-08-03,3392.37,Expired,2064.38,No,Credit Card
LC0010870,U00423,P0061,T01874,2023-02-22,2023-08-21,3438.73,Terminated,2771.93,Yes,Credit Card
L02D2525C,U00424,P0052,T02557,2023-11-22,2025-11-11,1236.51,Active,1930.7,Yes,Cash
L36A2F718,U00425,P0017,T00086,2023-03-11,2024-03-05,2739.49,Active,1242.02,Yes,Credit Card
LA40A45F1,U00426,P0072,T02900,2022-07-01,2023-06-26,2529.66,Active,2499.8,Yes,Credit Card
L905884A5,U00427,P0012,T01467,2024-04-24,2026-04-14,1239.29,Active,2195.26,No,Bank Transfer
LE18E8AE9,U00428,P0014,T02553,2024-02-22,2024-08-20,2883.39,Terminated,1996.69,Yes,Credit Card
LED544AA8,U00429,P0005,T01966,2022-06-16,2022-12-13,832.68,Active,527.12,Yes,Bank Transfer
LF268C9EB,U00430,P0081,T00972,2024-04-17,2025-10-09,1763.98,Terminated,3278.58,No,Credit Card
L74C9F180,U00431,P0099,T02933,2023-10-31,2025-10-20,1417.43,Terminated,2403.09,No,Bank Transfer
LBB50B946,U00432,P0004,T02916,2025-02-21,2027-02-11,1399.6,Expired,1465.01,Yes,Bank Transfer
LFE54ABBC,U00433,P0093,T00641,2023-01-03,2024-06-26,3089.71,Active,2686.58,Yes,Bank Transfer
L89D37FDD,U00434,P0038,T01744,2024-06-09,2025-06-04,1057.58,Active,1786.11,Yes,Cash
L7B490104,U00435,P0041,T00457,2024-05-01,2024-10-28,878.76,Active,1942.67,No,Bank Transfer
L9562AB7A,U00436,P0099,T02194,2022-08-24,2024-08-13,2588.57,Terminated,855.51,No,Credit Card
L8E420D10,U00437,P0097,T00611,2024-12-27,2025-12-22,1579.99,Expired,1693.51,No,Bank Transfer
L07EA6DA3,U00438,P0056,T00210,2024-08-16,2025-08-11,3282.73,Terminated,3479.77,No,Bank Transfer
LE9134072,U00439,P0096,T02104,2024-08-20,2025-02-16,921.26,Terminated,2783.02,Yes,Bank Transfer
L6F93CCB9,U00440,P0088,T01107,2024-11-16,2025-11-11,1803.65,Expired,1677.37,No,Cash
L2A83760D,U00441,P0093,T00731,2024-07-23,2026-07-13,2836.52,Active,3255.28,Yes,Credit Card
L47072B0F,U00442,P0078,T01905,2023-06-23,2024-06-17,3367.51,Terminated,2231.37,Yes,Credit Card
LDF2C4A5F,U00443,P0045,T02715,2024-02-23,2024-08-21,1764.23,Active,2862.65,Yes,Cash
L1644B32A,U00444,P0100,T02511,2023-05-12,2024-05-06,1477.7,Active,2192.22,Yes,Cash
L461635DF,U00445,P0091,T00579,2025-01-31,2027-01-21,1768.16,Active,2469.89,No,Credit Card
L6497BD75,U00446,P0061,T02776,2024-07-27,2026-01-18,1449.08,Expired,1074.78,Yes,Credit Card
LBA0267B5,U00447,P0011,T00166,2023-03-25,2024-03-19,3279.25,Active,805.41,Yes,Credit Card
LBCDAB836,U00448,P0064,T01098,2023-12-16,2024-12-10,2166.09,Expired,1162.56,Yes,Bank Transfer
L2A64B65D,U00449,P0015,T02007,2022-07-18,2024-01-09,905.11,Active,608.06,No,Credit Card
LD2923658,U00450,P0054,T02586,2023-11-26,2024-05-24,1273.1,Terminated,3100.31,No,Credit Card
L27BD73E1,U00451,P0065,T02210,2025-04-15,2025-10-12,1562.69,Terminated,3351.38,No,Credit Card
L1C323544,U00452,P0046,T02879,2023-01-05,2024-06-28,2370.38,Expired,1809.84,Yes,Cash
L50A88E43,U00453,P0048,T01841,2023-10-20,2024-04-17,2366.24,Active,2050.1,Yes,Credit Card
L287E168B,U00454,P0036,T02042,2024-05-29,2025-05-24,2848.7,Expired,1347.49,No,Credit Card
L583AA5FD,U00455,P0080,T02864,2025-03-30,2025-09-26,1753.24,Active,3182.28,No,Credit Card
L325EE1B5,U00456,P0068,T01003,2024-04-27,2026-04-17,3355.43,Active,3177.67,No,Bank Transfer
L1D516A18,U00457,P0081,T01767,2023-01-02,2023-12-28,1932.51,Expired,2841.1,No,Credit Card
LAB595D8D,U00458,P0058,T00666,2024-04-15,2025-10-07,2086.11,Expired,1992.62,Yes,Bank Transfer
LB8EEA0FC,U00459,P0015,T01620,2022-12-23,2023-12-18,1352.64,Terminated,2273.39,Yes,Credit Card
L3014A155,U00460,P0100,T00440,2023-07-26,2025-07-15,1302.57,Terminated,1494.69,No,Cash
LAEE83A1F,U00461,P0093,T01179,2024-05-27,2024-11-23,3108.58,Expired,1121.23,No,Cash
L06388F23,U00462,P0085,T02509,2023-05-21,2024-11-11,992.13,Terminated,707.02,Yes,Credit Card
L78BB31C2,U00463,P0100,T00531,2024-12-07,2025-06-05,3340.12,Active,2020.76,No,Bank Transfer
L9CD614DA,U00464,P0008,T00955,2023-10-27,2024-10-21,1905.41,Active,2932.64,No,Bank Transfer
L665CACF1,U00465,P0053,T00500,2022-08-07,2024-07-27,3056.73,Terminated,1496.57,Yes,Bank Transfer
LB79C6B31,U00466,P0011,T01358,2024-03-19,2025-09-10,2672.77,Active,2813.37,No,Cash
L27C3676A,U00467,P0100,T02438,2023-11-06,2025-04-29,2567.56,Expired,954.79,Yes,Bank Transfer
L9D227404,U00468,P0084,T00545,2022-10-15,2024-04-07,3164.88,Terminated,2117.28,Yes,Cash
L36F54A18,U00469,P0044,T00340,2022-08-10,2023-02-06,1562.68,Expired,1775.68,Yes,Credit Card
L61B7B478,U00470,P0083,T01446,2024-12-24,2026-06-17,901.44,Expired,883.6,Yes,Cash
LAA244ED1,U00471,P0092,T00270,2023-08-27,2024-02-23,2866.98,Terminated,500.03,No,Cash
L08AAA5C0,U00472,P0044,T02693,2025-04-16,2025-10-13,1924.73,Active,2067.53,No,Bank Transfer
L3EDC63E8,U00473,P0094,T01077,2022-05-15,2024-05-04,947.51,Active,3419.23,Yes,Cash
L3B9A3420,U00474,P0084,T00260,2023-06-11,2025-05-31,1410.54,Active,1412.6,No,Bank Transfer
LA215EEE2,U00475,P0006,T00798,2024-07-03,2025-12-25,1620.64,Active,1191.25,Yes,Cash
L02EA291C,U00476,P0027,T01086,2022-05-11,2023-05-06,803.98,Terminated,2688.03,No,Bank Transfer
LCBD77DDD,U00477,P0034,T00926,2022-06-03,2023-05-29,3410.48,Active,1172.88,Yes,Credit Card
L767433B7,U00478,P0074,T01290,2023-08-21,2025-02-11,2590.23,Expired,2725.69,Yes,Cash
L856AB1AB,U00479,P0095,T00257,2022-09-02,2023-08-28,3090.75,Expired,1767.89,Yes,Bank Transfer
LE6028A86,U00480,P0097,T01654,2023-09-19,2024-03-17,1617.91,Expired,1475.89,No,Credit Card
L916667A6,U00481,P0078,T02287,2022-09-01,2023-02-28,2724.08,Terminated,2950.34,Yes,Bank Transfer
LEB0862FF,U00482,P0017,T02189,2024-04-08,2025-04-03,1290.36,Active,1612.82,No,Bank Transfer
LD650D5E2,U00483,P0050,T00358,2023-11-14,2024-05-12,3235.24,Active,2920.08,No,Cash
LC38E7D54,U00484,P0036,T02945,2022-08-15,2023-02-11,3459.12,Terminated,2762.74,Yes,Credit Card
L4968CA3A,U00485,P0093,T02860,2025-05-01,2025-10-28,1861.63,Terminated,2271.91,No,Cash
LC2E9B253,U00486,P0085,T01022,2025-03-25,2026-03-20,2584.74,Terminated,735.37,Yes,Bank Transfer
LC64D3EE8,U00487,P0057,T00374,2025-03-07,2027-02-25,2270.14,Expired,2627.96,Yes,Credit Card
LFD318749,U00488,P0087,T00740,2022-12-17,2023-12-12,1251.77,Active,2841.9,No,Credit Card
LA23670E8,U00489,P0021,T01496,2024-07-26,2026-01-17,2376.19,Terminated,3356.67,Yes,Bank Transfer
L32F1513D,U00490,P0039,T00872,2025-04-14,2026-04-09,914.54,Expired,1295.98,No,Credit Card
L14A862A5,U00491,P0066,T01044,2024-12-03,2026-11-23,2424.2,Expired,1389.68,Yes,Cash
LBF61B6CB,U00492,P0053,T00114,2025-02-10,2026-08-04,2728.95,Terminated,2777.02,Yes,Bank Transfer
L29477EA6,U00493,P0063,T01476,2024-04-27,2026-04-17,1076.79,Terminated,2041.56,Yes,Cash
