usage_id,building_id,timestamp,kwh_consumed,meter_id,reading_type,is_peak,power_factor,voltage,current
0c194351-9950-4b8c-bb95-58d90d47720a,B0048,2034-02-09 21:29:00,482.97,M091,Auto,No,0.96,235.08,32.78
faee37da-24e1-436a-ad79-5ec9c203affb,B0043,2025-10-18 16:18:00,234.06,M028,Auto,No,0.86,232.86,16.19
f810e083-68ba-410d-8f46-7da6a268d4a5,B0017,2034-01-23 22:47:00,422.59,M090,Auto,Yes,0.89,238.5,47.12
18dc12d7-646b-4d85-a774-9439af1a5249,B0034,2026-05-06 03:12:00,105.25,M019,Auto,No,0.82,223.13,10.99
dd6d27ff-37e0-4224-8461-4027b0ccecea,B0024,2025-06-16 18:09:00,211.56,M017,Manual,No,0.96,220.51,31.97
aacd669a-522e-4ef3-80fb-34b1d7a95078,B0011,2036-04-13 10:45:00,352.76,M097,Auto,No,0.78,222.48,15.01
553ba1c2-81bc-48a2-9c46-22700e0ee2f8,B0041,2039-09-19 20:31:00,77.79,M094,Auto,No,0.98,236.21,6.89
ce8a8fde-3ab4-425a-82c2-0df70901e557,B0031,2033-07-20 14:40:00,75.05,M081,Manual,Yes,0.77,234.65,42.82
e68b0fa5-16f3-4f0a-bd27-71d79d39b77a,B0010,2026-01-29 07:16:00,485.07,M009,Manual,No,0.83,230.64,30.75
e0729910-d28c-4846-bdc3-ae7a2e318275,B0001,2037-08-01 13:39:00,360.15,M038,Manual,No,0.89,214.21,15.72
c13203ca-2f01-4b8b-be38-f383062cd203,B0005,2034-09-26 09:36:00,30.12,M078,Auto,Yes,0.82,228.58,15.11
e1cd4c5a-620c-4fea-85bc-5b874db33375,B0012,2037-03-17 11:18:00,205.42,M030,Auto,Yes,0.78,229.53,47.2
9a321985-2433-4cde-be1d-0fe6e7fb9979,B0048,2032-03-12 23:09:00,222.43,M002,Auto,No,0.75,222.38,36.41
9ab4d286-23a7-41f3-a1a5-d97f5981ee96,B0004,2033-02-12 15:23:00,374.58,M043,Auto,No,0.91,229.89,23.92
28148629-ca81-41e2-93ee-ba8a9624b375,B0049,2027-12-24 17:30:00,132.92,M039,Auto,No,0.87,231.7,27.0
a18f3f06-df3e-4f7a-a808-dac82bf5dfd7,B0009,2026-02-10 09:58:00,100.32,M004,Manual,Yes,0.74,232.71,32.99
0988b8b8-3fbb-4aa2-b9d7-a91491ebc89c,B0002,2033-03-24 04:36:00,49.63,M036,Auto,No,0.74,226.51,44.6
13a00fb1-d6db-4935-9d58-3c2fb6dcbc24,B0042,2029-12-12 09:31:00,219.87,M053,Manual,Yes,0.8,219.24,26.32
e945d4b4-e712-45c8-afad-54cd9b35bf38,B0042,2029-07-24 15:44:00,347.36,M079,Manual,Yes,0.73,224.64,49.6
96400f07-0805-4b32-86ec-633356eef249,B0037,2034-10-27 12:46:00,38.51,M022,Manual,No,0.94,225.27,26.3
aa95ca6e-a6eb-4c08-8747-c9358551bdad,B0016,2028-09-05 11:58:00,458.45,M034,Auto,Yes,0.7,216.94,35.96
7a889b88-c9f9-4e0c-9002-23704235c9fb,B0013,2029-09-13 01:53:00,226.75,M065,Auto,No,0.89,220.93,8.35
af8e6148-4a21-4447-b914-7c8cf5640c8c,B0001,2030-07-11 08:22:00,127.5,M041,Manual,Yes,0.99,224.08,16.97
831c591f-c57f-4cee-9d12-b6699f8601f6,B0038,2033-09-30 11:11:00,56.0,M086,Manual,Yes,0.86,238.88,38.7
d902c26e-356a-4046-8349-6e147d79e844,B0034,2036-09-22 12:58:00,99.6,M072,Manual,Yes,0.91,210.13,47.28
a8a77d30-9a63-4742-9089-4c5c5864c20a,B0031,2026-04-09 07:51:00,467.96,M039,Manual,Yes,0.9,212.45,29.97
5096d9b6-a61f-40d9-9f65-56c48d56d3c3,B0005,2038-06-01 18:02:00,322.75,M013,Auto,Yes,0.82,234.21,26.15
21eea9f4-2590-421b-ab4d-ff993d79964b,B0009,2033-09-21 06:21:00,263.18,M070,Manual,Yes,0.71,228.66,26.57
feb81864-c1bf-40e1-a19b-3d5442ba613d,B0042,2037-11-15 00:01:00,331.98,M090,Auto,Yes,0.77,231.27,10.84
ad346f4f-13bb-4d55-ab6e-fc11c9afa3af,B0038,2035-12-20 20:36:00,223.48,M076,Auto,No,0.88,214.51,17.19
58cf2e84-2ce3-494a-a22c-5635f0c31ec5,B0001,2032-12-13 01:45:00,367.72,M044,Auto,No,0.76,236.01,45.62
deabd4b7-981d-4da4-9370-49aebc408aab,B0011,2036-05-12 18:51:00,33.38,M040,Manual,No,0.83,216.13,31.5
9ffe0629-6feb-4eca-9684-14613ac42306,B0035,2033-03-30 06:07:00,287.36,M058,Auto,Yes,0.74,238.37,22.72
80adde90-8772-4c9d-811b-e9d3e86afe97,B0042,2025-03-31 07:35:00,87.74,M062,Manual,No,0.76,238.51,27.87
1ce15b36-a03b-47d2-88c4-c2b73fe8d17b,B0013,2032-06-25 07:31:00,68.88,M089,Auto,No,0.75,231.35,7.08
3e9f7a39-9417-4016-8b17-08a120f76cae,B0005,2039-03-09 06:08:00,177.52,M054,Manual,No,0.85,213.64,33.62
e844e325-de91-4411-85ff-3f47ec0b57a2,B0006,2037-02-22 07:22:00,54.98,M072,Manual,No,0.81,210.78,49.06
60cfc78f-9731-46b2-919b-25bb9d1eebd2,B0009,2034-06-23 01:32:00,56.14,M094,Manual,Yes,0.79,226.15,30.73
e641b16e-d89f-461b-9688-8764f1e62855,B0032,2032-06-22 16:42:00,162.59,M028,Auto,No,0.99,229.79,38.51
a696f3ab-0289-4f15-8f65-146af46e1b9b,B0050,2038-11-12 16:45:00,489.96,M086,Auto,Yes,0.94,223.59,48.76
8a584973-42d2-4449-8003-60504bf37585,B0012,2035-12-20 18:43:00,95.91,M007,Auto,Yes,0.74,233.99,45.49
1e5dd5e3-893b-4694-a947-8b0dceedb2ee,B0007,2039-01-07 08:43:00,18.41,M082,Manual,Yes,0.74,235.27,23.2
96791b7c-eef2-4a04-b0ed-b9f6c93e44c1,B0037,2033-03-10 04:06:00,384.05,M072,Manual,No,0.9,224.12,26.83
65489679-5fb4-4b96-a725-561750bbd873,B0023,2035-04-17 12:03:00,405.39,M092,Manual,No,0.89,211.97,13.65
a6937464-5e2c-4780-a918-1cb8d23bc845,B0018,2026-02-10 22:16:00,179.69,M002,Manual,No,0.71,227.55,18.24
356fd3dd-8c0b-44b7-8493-8f4019885996,B0014,2030-01-20 17:05:00,237.69,M076,Manual,No,0.96,232.13,47.69
bc348045-3ad3-402d-ac6b-80ff2f317fea,B0019,2029-06-12 11:30:00,328.39,M061,Auto,No,0.97,237.9,25.0
eda41f4e-2374-4011-8844-7be61c9f2fdc,B0020,2033-07-14 23:16:00,33.55,M073,Manual,Yes,0.92,228.22,18.65
72cac05c-392f-4d24-9ddc-49f12851326e,B0019,2031-07-30 01:44:00,475.08,M028,Manual,Yes,0.74,214.64,31.81
18be179f-2861-4228-a70f-6453149183c1,B0038,2039-08-09 21:26:00,444.47,M036,Manual,Yes,0.85,239.98,19.06
3bb314a5-8f6e-4346-b87b-d742eab79286,B0001,2028-01-30 17:38:00,137.84,M038,Auto,Yes,0.97,216.69,49.81
0cd074eb-2b85-4d4d-93c3-062b94176778,B0040,2037-05-07 00:43:00,17.5,M043,Manual,No,0.82,210.37,14.62
ef1c6a9b-08d9-4841-ac47-eea9908a91c1,B0028,2029-08-26 07:58:00,467.38,M077,Auto,Yes,1.0,213.87,46.77
fa42f949-87b2-4f28-8c26-38e74d9d294e,B0007,2038-03-16 00:45:00,255.51,M062,Manual,Yes,0.8,213.48,31.72
60a4c8a0-4cb8-44d3-a2bb-b4616234dd35,B0007,2038-07-25 01:34:00,274.29,M020,Auto,Yes,0.73,220.03,27.03
e9a29dd3-e564-4eed-b4da-ae42dc4aa26c,B0037,2029-07-27 11:40:00,345.14,M059,Manual,Yes,0.87,232.09,12.5
93415a59-b47b-4a96-a24c-0e028cdba530,B0015,2033-05-31 02:54:00,311.77,M005,Manual,No,0.8,230.92,11.55
485302a3-ee6d-4514-835e-2eceb46c5edf,B0001,2025-02-27 08:32:00,472.51,M014,Manual,No,0.92,215.32,40.38
ffe838d3-f9fe-4415-bd85-9284e1cf269e,B0036,2032-02-10 07:24:00,472.68,M038,Manual,Yes,0.78,215.32,5.61
fc215234-1f59-4f2c-be38-19a7e0eef962,B0040,2031-03-13 00:56:00,434.93,M023,Manual,No,0.74,218.08,28.06
72ea7ce0-b37b-47e5-a37d-355691ec0fb5,B0013,2026-11-14 14:28:00,321.84,M017,Manual,No,0.81,212.11,36.44
4459ffa4-702d-4bf3-9d3b-d35242e84385,B0027,2028-10-22 10:17:00,402.47,M056,Auto,No,0.97,211.84,12.79
608af579-7cf7-4686-b03c-cb702eb0cc90,B0018,2033-03-30 06:47:00,341.81,M062,Manual,Yes,0.74,222.42,30.56
edda5c68-bb8e-445e-bdb6-403ff139c135,B0015,2025-05-20 12:15:00,290.95,M009,Auto,No,0.88,216.72,41.05
12ceffc5-b269-41f8-8515-b9192613a369,B0018,2037-12-11 13:13:00,72.97,M070,Auto,No,0.99,229.0,32.4
eaff96e2-2817-43f7-9182-29098ec4f98c,B0027,2027-02-26 08:49:00,407.49,M099,Manual,Yes,0.95,217.1,49.34
729a69c2-d203-4239-b631-f3eefbb673f5,B0007,2026-12-18 04:40:00,412.11,M076,Auto,No,0.71,219.32,29.14
abebc30a-f45c-429c-a8ee-eb9b3adc9625,B0001,2025-11-18 20:40:00,316.71,M037,Auto,Yes,0.85,223.89,8.57
25bc9700-590c-405e-8dec-3ddf265bd17a,B0013,2025-11-26 08:25:00,412.01,M002,Auto,Yes,0.72,236.97,35.26
ca86e696-0043-4b2e-a9da-c19a0ad9fbd8,B0045,2036-05-21 07:47:00,329.23,M036,Manual,No,0.77,216.62,28.42
b7ba3cbe-86d2-401a-9d71-c26e9f8964e3,B0022,2035-05-08 02:34:00,111.28,M004,Manual,Yes,0.91,229.66,44.67
de56dc1d-07e8-4304-a1e7-af478a2152f1,B0017,2032-03-04 01:46:00,144.24,M071,Manual,Yes,0.71,229.92,40.51
8aa1ebf5-8cf8-4b1b-89a2-bdbe57b496ea,B0011,2030-01-12 00:02:00,115.15,M100,Manual,Yes,0.88,239.62,12.06
92d9e3af-8958-475a-a937-f9ba8323832d,B0034,2027-01-04 10:32:00,194.86,M037,Manual,No,0.86,210.69,41.47
8cb5578e-677a-40af-979c-da2bac214fb5,B0031,2025-04-02 15:48:00,29.09,M024,Auto,Yes,0.9,228.73,7.3
5775a3ee-49aa-45fb-8124-d5af4cbfe25f,B0032,2033-09-10 20:38:00,312.94,M069,Auto,Yes,1.0,218.38,19.96
2ccb50f6-b6c8-4de2-bf63-730bdaaedbd6,B0050,2034-04-02 10:08:00,174.91,M016,Auto,Yes,0.99,216.26,13.29
146273da-0b43-405b-b9cc-14017b309e67,B0002,2037-08-01 11:37:00,331.3,M047,Auto,Yes,0.88,232.52,12.24
6fe707ac-42ac-4289-9dbf-0b0909b5a942,B0003,2033-10-26 10:43:00,198.84,M052,Manual,No,0.73,231.53,29.16
2eb94d04-8f8f-400c-9f82-b60c5466921e,B0045,2034-12-29 05:51:00,343.99,M096,Manual,No,0.76,223.65,35.27
e32e5e7a-8388-4e0f-9fa6-06c8a8c15681,B0010,2027-07-24 05:00:00,176.91,M018,Manual,No,0.84,230.3,27.84
2bf17391-e43d-495d-a6a2-f2813b1872f6,B0011,2039-09-23 07:15:00,137.74,M091,Auto,No,0.72,237.75,28.42
3a43b400-6e7b-49f3-a64a-cf18ff656b5f,B0011,2031-05-09 17:04:00,253.06,M055,Manual,No,0.85,218.0,7.95
121918ba-e135-4432-8783-3d92c32700be,B0031,2036-11-04 16:23:00,349.52,M039,Auto,No,0.86,223.18,42.81
43e05ef5-1c98-4820-8783-c463ce23c17d,B0027,2028-09-06 08:14:00,180.68,M054,Manual,Yes,0.97,227.89,8.87
b4eba535-d773-4b23-b1a5-fb14f06cf386,B0047,2032-07-22 07:16:00,468.96,M037,Manual,Yes,0.82,227.29,9.49
bae50d1e-31f4-4983-9999-5a65a22d05e2,B0048,2037-10-31 04:56:00,29.2,M007,Auto,No,0.73,210.41,6.97
16fecb6c-12a0-4e3f-80a6-4666db2f5323,B0019,2033-03-15 03:05:00,214.79,M065,Manual,Yes,0.77,223.86,18.89
d825dd70-da54-47b5-9da7-491fa275a935,B0047,2030-12-18 04:11:00,484.11,M053,Manual,Yes,0.75,237.54,38.98
77b1e276-f053-44b2-ad07-6d66523d2bea,B0014,2036-04-07 14:16:00,278.51,M006,Manual,No,0.8,213.67,26.86
60e68ff2-41e7-4163-9c1f-99bec031883a,B0049,2032-08-07 02:12:00,217.5,M032,Auto,No,0.94,236.21,21.99
d849d54f-86be-42e2-b5c5-3a3b6dfbe8b1,B0009,2026-01-20 05:14:00,288.57,M014,Auto,No,0.74,235.04,49.38
44462976-0afd-44fc-b8ad-769eac94a529,B0030,2037-09-16 00:18:00,292.2,M009,Manual,Yes,0.93,232.13,7.21
684d6246-ab11-49f1-a632-7dfee09070d3,B0046,2031-01-05 07:26:00,368.51,M012,Manual,Yes,1.0,216.18,43.73
1f840752-4e34-4330-99d7-7de024658f19,B0001,2038-03-03 21:53:00,72.57,M096,Auto,Yes,0.75,232.17,9.85
91ab5106-c9e5-497a-8494-c2f29517be8d,B0039,2028-08-16 04:14:00,132.51,M052,Auto,Yes,0.73,214.77,48.73
a330c9d0-d13e-4710-82e5-e846fcc934e0,B0032,2031-01-06 02:01:00,294.47,M021,Auto,Yes,0.78,218.92,28.53
ba10c7a3-59e8-4e76-b2d9-12bf7aaf1a41,B0032,2036-03-21 09:34:00,434.89,M074,Manual,No,0.97,239.83,6.53
fa779d11-e24c-435f-b30a-b20be833e3e8,B0048,2036-10-27 10:52:00,285.31,M021,Manual,No,0.83,229.41,38.65
9afa4aed-704b-401f-925d-43616df7c202,B0031,2035-08-17 21:52:00,126.91,M075,Manual,Yes,0.96,233.22,38.79
3f0d86f5-120d-4839-8424-ec5153859496,B0032,2025-08-08 09:16:00,343.12,M046,Auto,No,0.99,214.96,7.05
63d1d3cf-5e60-4102-9dd0-f9f14f297667,B0041,2033-02-14 19:16:00,372.56,M050,Manual,Yes,0.9,212.35,36.19
172dc971-b0c7-45d1-93b6-6f084185f415,B0043,2026-01-07 11:59:00,126.74,M076,Manual,No,0.82,226.87,21.73
cc260468-e4bc-4448-b38e-3532f344da65,B0047,2025-10-31 07:05:00,195.09,M027,Auto,No,0.92,225.02,9.73
6d4b6ee5-781b-4fdc-a6c3-859d285ddaa8,B0024,2034-01-05 23:23:00,271.82,M061,Manual,No,0.84,220.94,34.79
9a4863bd-0037-4a33-a78d-8230d34998e7,B0025,2032-03-19 14:51:00,253.31,M052,Manual,Yes,0.84,232.2,7.24
a371cb6f-97f4-431e-a41b-0fd012b56001,B0021,2026-01-06 17:45:00,200.91,M026,Auto,No,0.94,217.22,31.43
1251fc2c-54c7-4b9b-a338-07a03c1f1e0d,B0035,2027-09-29 01:07:00,155.84,M090,Manual,No,0.85,236.46,45.48
27f035bc-6c87-4542-b711-c87c3ccb3547,B0028,2025-08-31 15:44:00,58.99,M029,Auto,Yes,0.78,231.65,32.09
9c600a34-c2e5-4518-96c3-f5ff06e3e5cf,B0028,2027-12-23 10:23:00,36.21,M021,Auto,Yes,0.95,213.11,37.13
0287263f-26f6-439e-9a43-64aab6bd239f,B0022,2029-11-27 17:27:00,479.69,M020,Auto,No,0.97,223.82,28.41
ce4e9615-f8c2-4b5f-b413-f006bae1a755,B0038,2036-04-26 17:06:00,425.1,M001,Manual,No,0.9,211.74,35.76
31ee7c53-c9ed-467e-ac1e-dedf10edbbea,B0014,2033-06-19 15:29:00,183.9,M027,Manual,No,0.79,227.46,31.58
8f73aa17-b4f0-4ab3-8c7f-444193fa1cb1,B0014,2032-08-24 00:55:00,478.83,M074,Auto,No,0.87,227.32,30.61
6ca2bf09-00e0-45c6-8ab5-ce0078ba2168,B0047,2030-06-29 01:43:00,341.62,M077,Manual,Yes,0.83,212.03,15.4
d20a5676-0a44-442b-8025-62eadbfac0f3,B0011,2035-08-07 02:46:00,246.44,M023,Manual,No,0.81,213.55,9.9
c089141a-7923-402c-8d5e-116b5c67c0b1,B0034,2039-02-04 20:56:00,251.58,M052,Manual,Yes,0.73,239.84,37.61
24958b5e-b99e-4d50-9e76-91b0ab3aed05,B0038,2036-08-31 19:50:00,50.81,M070,Manual,No,0.77,216.73,40.14
4dbf76e3-7bef-46d0-90a2-130755e6ddf7,B0041,2030-04-23 03:37:00,54.94,M098,Auto,No,0.83,234.39,21.33
ffd6f2c0-25e6-430b-848c-6d37ddb8dc24,B0033,2035-09-23 03:12:00,305.2,M079,Auto,Yes,0.94,234.01,48.73
90cb46d8-b7db-4b40-a28f-151befdc7fd0,B0010,2031-03-05 23:03:00,281.31,M054,Manual,Yes,0.84,233.03,6.69
2bc0275f-3eb0-45e0-a61a-f8fc6b39063b,B0028,2036-06-24 09:29:00,114.24,M082,Manual,Yes,0.88,232.12,21.26
763809f3-3a9c-48b4-9085-09f82d173d5a,B0023,2027-04-02 09:13:00,473.64,M049,Auto,No,0.82,211.73,28.3
04b10777-d764-40b1-8303-72fafad7c3f5,B0017,2031-12-05 01:48:00,392.84,M086,Auto,Yes,0.85,224.71,39.6
f8ad0e11-cdf1-4bd5-bdd9-0506324c1366,B0011,2031-09-21 17:25:00,65.6,M063,Auto,Yes,0.73,228.94,35.59
6494fe39-3edd-4eb9-95f1-b2cf13572034,B0021,2034-12-22 12:50:00,466.16,M028,Manual,Yes,0.85,216.63,48.24
8ee28c63-6449-4b23-95af-413575cd0ff5,B0031,2031-03-15 18:12:00,487.38,M055,Manual,No,0.98,228.15,39.54
2bf20256-18c3-4f40-afb9-6ad6e6590b89,B0032,2033-04-07 03:13:00,498.01,M044,Auto,No,0.95,227.16,22.56
c16035e1-45e2-4190-a171-bdd5852b0718,B0042,2026-02-24 18:55:00,37.38,M087,Auto,No,0.92,217.89,14.41
115c6316-b241-4f9c-8cc0-483635a80482,B0041,2026-07-03 22:36:00,371.15,M051,Manual,No,0.99,214.84,21.53
dc83bc0a-d6ac-4356-82ca-4cd4d1e7a4f2,B0046,2034-08-14 10:51:00,277.5,M043,Manual,Yes,0.92,232.21,20.08
94c38e4f-93ad-4ea7-9b29-6116844828d0,B0007,2035-12-23 03:21:00,355.86,M031,Auto,No,0.82,239.33,35.59
ddb91560-c241-4822-8c7d-876f276aaaa5,B0025,2039-08-12 13:39:00,484.64,M052,Auto,No,0.88,234.35,23.12
8dbd6676-70a3-4af6-ab7c-f14dfd52043a,B0046,2035-03-21 19:43:00,347.13,M059,Manual,No,0.95,235.4,45.02
c5ebc8b0-64a0-4092-b4a0-4b8866233e0b,B0020,2026-11-04 06:00:00,420.11,M042,Manual,Yes,0.85,215.67,24.5
2da16170-7e9a-4dce-bbb7-2a9ede2d1470,B0041,2028-05-18 04:54:00,434.77,M015,Auto,No,0.76,218.93,6.68
2357250b-89a3-4cf6-89a3-7d92497d4514,B0037,2029-03-28 21:13:00,420.86,M094,Manual,Yes,0.75,230.3,12.18
643d57e9-17c1-4738-8b58-f5a40a2fa18f,B0013,2027-09-26 01:30:00,218.78,M007,Auto,Yes,0.77,235.94,42.0
acb6b98b-13ea-4f02-914a-da697c61a921,B0005,2031-02-17 14:34:00,119.06,M005,Manual,No,0.76,217.39,9.71
de514677-fe80-4a61-b135-d1d2c979a4f7,B0001,2030-01-29 09:41:00,204.36,M016,Manual,Yes,0.74,239.32,37.03
a3713a40-f0d2-46d3-8bab-27af57a90719,B0042,2034-09-26 19:44:00,447.03,M020,Auto,Yes,0.71,221.07,13.49
11285c3a-c240-430e-8936-a3a7f008a5a4,B0007,2028-12-07 19:08:00,81.84,M100,Auto,No,0.89,211.42,36.96
c637feaf-b850-48ec-8d96-d0df1500910f,B0034,2027-07-05 03:10:00,261.53,M006,Manual,Yes,0.97,212.37,11.15
acef296f-87cb-4b27-bb52-3bdf4681cd96,B0016,2038-09-30 07:58:00,124.28,M025,Manual,Yes,0.98,211.83,22.13
63be563c-6c91-4a0b-b5ed-09feca8ea332,B0048,2035-01-25 14:05:00,294.84,M012,Auto,No,0.76,211.31,37.25
14784182-56f5-4206-8ec8-2d072d31ac9d,B0026,2035-01-27 20:47:00,432.94,M013,Auto,No,0.72,237.5,21.89
2d3c1d85-4303-4fc9-bcc3-d79f93eae596,B0037,2035-03-29 13:15:00,441.38,M073,Auto,No,0.92,214.91,35.18
d40c46fd-d796-4b9f-bd03-4a2c942004e7,B0042,2031-10-23 12:13:00,125.98,M033,Manual,No,0.79,236.89,24.9
5e41082d-4da4-4d88-8eb8-8468ad709a6e,B0048,2026-05-19 01:57:00,454.77,M034,Manual,Yes,0.8,239.59,43.27
bbaa90fe-7bed-4ceb-9546-ef4318a27e0a,B0041,2038-08-17 16:05:00,300.03,M037,Manual,Yes,0.8,219.07,9.62
ac376517-f81f-4959-9868-3052d89ca5b3,B0020,2036-07-24 06:54:00,181.61,M090,Manual,No,0.78,228.19,17.33
f2d3211c-f56d-46b4-a395-92d95edb8267,B0043,2026-01-18 07:35:00,357.01,M046,Auto,Yes,0.9,232.11,8.73
6cbb822e-ff97-421d-80a7-1b0e155b3cc9,B0035,2035-06-07 02:28:00,246.02,M047,Auto,Yes,0.78,211.73,44.78
f9a5c5dd-e72a-408c-9064-8914eabeeb29,B0012,2034-01-20 08:42:00,195.21,M044,Auto,No,0.77,238.11,38.66
5a91f0d3-cd78-4c79-b40e-d41a6603d57f,B0049,2025-08-06 05:55:00,355.49,M083,Auto,Yes,0.93,227.68,9.65
8f9036f6-848b-4cde-8925-f34ba3c91b93,B0031,2025-07-22 09:24:00,131.87,M065,Auto,Yes,0.81,231.39,5.57
9c721416-ba24-4278-a642-5a38338ad50a,B0020,2030-01-12 05:02:00,171.82,M002,Auto,No,0.77,225.35,10.82
2ce5e802-c07f-4090-9f13-0ad73872f106,B0003,2035-07-09 20:32:00,222.88,M009,Manual,No,0.82,219.87,18.81
446c5d21-a615-4974-87c7-fa3a222b11bd,B0021,2025-04-04 14:26:00,134.3,M041,Auto,Yes,0.72,218.74,17.48
09a945bb-d07b-4ad4-ad90-0042bc888e7c,B0027,2035-12-24 05:46:00,208.55,M070,Manual,No,0.83,222.25,39.35
917af7e1-61a9-4e59-b7dc-2737d0f3d0b2,B0044,2031-09-28 09:28:00,290.02,M071,Auto,No,0.9,231.2,19.31
183d730e-c3b8-4e44-a03d-a5a0bfc0c513,B0033,2030-11-23 04:38:00,373.08,M095,Manual,Yes,0.83,232.91,47.98
92cf031d-d3d3-4fd4-bb4d-3c825236e5ae,B0020,2027-12-13 22:53:00,385.93,M033,Manual,No,0.83,210.44,13.61
b2aef8bb-3e0c-4a47-a276-788c6e3e8f73,B0027,2034-10-06 21:20:00,413.17,M042,Auto,No,0.72,210.37,23.82
69426dd0-9352-43e6-b8ce-dd0b924ca932,B0016,2035-04-27 04:59:00,374.66,M044,Manual,No,0.99,236.91,5.5
1b623e22-d4ff-4db0-a15d-e44f8c8f9bd7,B0036,2026-05-01 20:41:00,343.71,M033,Manual,Yes,1.0,219.4,37.69
e56f566e-7c9f-4f01-a8aa-72275df48874,B0003,2032-04-05 00:40:00,126.38,M072,Auto,No,0.77,231.88,25.69
fd42b277-bc69-4bd0-936f-e84593b763a3,B0042,2033-05-25 17:19:00,206.11,M088,Auto,Yes,0.86,232.58,40.29
bb6250f2-6dc5-4133-b2a8-2ae5589a861d,B0026,2034-08-04 01:16:00,244.08,M055,Manual,No,0.92,233.54,30.88
b86ab562-9e4b-4026-9357-7d94c1b948bd,B0021,2039-08-13 05:16:00,50.62,M069,Manual,No,0.94,236.09,7.72
b3af64f1-22cd-4b27-b1d8-0ad86fa1fa87,B0006,2037-12-07 09:34:00,268.9,M048,Auto,No,0.82,232.18,6.15
fc5bd3a1-6d63-48c2-9f77-2e700b667bd8,B0029,2033-07-01 04:21:00,223.8,M065,Auto,No,0.78,225.73,42.42
1ed2095c-c490-4a3d-a820-8714637ed1cc,B0004,2026-05-08 11:31:00,403.03,M016,Auto,No,0.84,239.06,32.71
26308ab4-2747-4c05-918c-6c86a3739655,B0024,2027-03-05 18:34:00,489.17,M025,Auto,Yes,0.94,229.55,6.62
8d55e4a2-4224-4cc0-aa13-63fc0d64b62e,B0045,2029-04-03 17:10:00,282.44,M089,Manual,No,0.96,220.61,10.04
51162d33-0df0-467b-9fb3-479ea3f43696,B0042,2025-05-12 01:56:00,168.12,M049,Auto,Yes,0.97,231.23,41.34
4e2633dc-6ecc-4623-8e57-dfbee3337ce3,B0027,2031-07-08 18:41:00,31.27,M089,Manual,Yes,0.8,225.94,26.44
0a398698-cce7-4bc6-9479-c911e0024200,B0041,2036-01-21 12:51:00,463.08,M008,Manual,Yes,0.72,220.04,12.58
d396e178-836a-45a9-84c9-f1d9dea0c7f6,B0047,2026-12-06 09:55:00,460.37,M085,Manual,No,0.95,220.1,48.57
d588a266-d498-49b7-a095-1caeaf22ca8e,B0034,2031-12-20 05:54:00,133.97,M012,Manual,Yes,0.74,221.8,34.95
9f1a76fa-f1c1-49bc-a76e-873d67532844,B0025,2035-02-04 17:17:00,350.75,M039,Manual,Yes,0.93,211.93,43.57
0c317a26-26e5-4306-bb04-52053b5d7051,B0025,2033-01-26 03:28:00,46.96,M053,Auto,Yes,0.88,229.69,40.45
26d167b1-9496-4579-aa92-4fccb24e76ee,B0032,2036-02-27 23:17:00,91.45,M072,Auto,No,0.82,210.63,49.57
adf86568-0a4b-4907-8cce-317d38ee0d09,B0017,2036-12-28 02:27:00,116.24,M077,Manual,No,0.76,235.65,17.04
22f24245-9d49-49d4-886a-1fe4bdb8a04f,B0004,2038-11-01 15:56:00,154.3,M081,Auto,Yes,0.9,223.9,20.99
b3fb7c65-02a2-4790-8a4e-572f0a0ed4ef,B0048,2030-09-15 23:09:00,497.96,M051,Manual,No,0.87,236.84,12.22
dc1c6cd8-31d4-4aaf-806b-33e61cb97ef7,B0004,2029-01-26 20:02:00,351.49,M014,Auto,No,0.89,232.52,41.05
75454f88-b4ec-4796-9a5f-903244242f56,B0023,2034-09-19 17:42:00,198.26,M056,Manual,No,0.85,238.99,44.32
7a510ba4-7ec9-41a6-a463-d885bfc4dd84,B0015,2033-06-03 12:29:00,371.18,M030,Auto,Yes,0.85,237.17,8.52
b7bc7981-ae26-4f53-82f5-8ba6dff0d74f,B0019,2034-05-13 00:29:00,458.47,M071,Manual,Yes,0.99,214.32,10.66
d333708f-8596-4bfb-9609-19b2f65787c4,B0044,2026-01-15 06:05:00,479.76,M071,Auto,No,0.96,224.76,19.01
e58284cb-0ede-407b-a1d8-cacc67370e16,B0009,2030-12-28 10:43:00,38.35,M085,Auto,No,0.93,222.48,29.31
39f2ef74-bfb4-446f-b7c7-4b03e0cebf5c,B0034,2026-07-19 15:29:00,203.32,M005,Manual,Yes,0.78,238.03,7.8
58ca6369-5c28-4d43-b34e-1e7270c3a664,B0003,2031-03-06 17:14:00,62.31,M065,Auto,No,0.94,221.05,43.15
0dee8602-e1d5-4a25-b503-e29646da6b6e,B0022,2031-10-23 15:48:00,174.47,M043,Auto,Yes,0.9,210.03,21.32
090c5b16-9691-4ecc-8166-2cf34f0bffa9,B0005,2029-05-23 08:39:00,93.14,M092,Manual,No,0.77,226.39,28.23
49eab563-ea4e-47c2-bceb-a08ce3a8415d,B0029,2036-02-29 08:11:00,326.96,M025,Manual,Yes,0.93,218.62,6.21
e2e96e92-1bf5-4512-8934-030e5f32526e,B0050,2037-03-03 06:54:00,200.25,M028,Auto,Yes,0.76,229.87,26.99
